,address,city_district,geo_lat,geo_lon
373,"город Москва, Комсомольский проспект, дом 45",,,
374,"город Москва, улица Конёнкова, дом 14",Бибирево,55.8937244,37.6135412
375,"город Москва, улица Коновалова, дом 16А",Рязанский,55.732132,37.7644442
376,"город Москва, Конюшковская улица, дом 32",,,
377,"город Москва, Кооперативная улица, дом 2, корпус 13",Хамовники,55.7249333,37.5661766
378,"город Москва, Коптевская улица, дом 22",Коптево,55.8319092,37.519911
379,"город Москва, улица Корнейчука, дом 37",,,
380,"город Москва, улица Академика Королёва, дом 3",,,
381,"город Москва, улица Академика Королёва, дом 28, корпус 1",Марфино,55.8222563,37.5977782
382,"город Москва, улица Павла Корчагина, дом 13",,,
383,"город Москва, Большая Косинская улица, дом 24А",,,
384,"город Москва, улица Космонавтов, дом 2",,,
385,"город Москва, улица Космонавтов, дом 12",,,
386,"город Москва, улица Космонавтов, дом 13",,,
387,"город Москва, улица Барклая, дом 15, корпус 1",Филевский парк,55.745368,37.4948485
388,"город Москва, улица Костякова, дом 6/5",Тимирязевский,55.8116606,37.5732126
389,"город Москва, улица Косыгина, дом 5",,,
390,"город Москва, Кочновский проезд, дом 7, корпус 1",Аэропорт,55.8085188,37.5445255
391,"город Москва, улица Коштоянца, дом 1/83",Проспект Вернадского,55.6801513,37.4939836
392,"город Москва, улица Коштоянца, дом 1А",,,
393,"город Москва, улица Кравченко, дом 8",,,
394,"город Москва, улица Красина, дом 7, строение 1",Пресненский,55.7671007,37.5880828
395,"город Москва, улица Красина, дом 21",Пресненский,55.7686625,37.5861962
396,"город Москва, улица Красная Пресня, дом 11",Пресненский,55.7612819,37.5723117
397,"город Москва, улица Красная Пресня, дом 29",,,
